project_id,emp_id,budget,start_date,status
9758096,907697,1130215.0,2020-04-16,Active
4834139,598410,48662.0,2023-06-23,On-Hold
8355584,427409,48188.0,2021-09-19,Completed
1853925,520018,13409.0,2020-02-16,Planned
8092713,192197,73351.0,2024-03-15,Planned
2106832,512956,112910.0,2019-03-01,Planned
1936379,581456,39970.0,2018-09-18,Active
4380995,837278,914200.0,2020-08-07,Completed
4745194,601189,27157.0,2023-11-27,Active
1371011,363304,50853.0,2019-06-08,Active
7131952,410372,151239.0,2019-03-27,Active
7517776,935249,23412.0,2022-01-21,Active
8807539,225887,30890.0,2022-10-30,Active
5107587,531788,83717.0,2020-12-15,Planned
3271292,708535,335919.0,2020-04-16,Planned
6383636,982846,38327.0,2023-09-21,Active
4320712,880254,107524.0,2018-07-01,Completed
8396179,611403,29982.0,2018-10-12,Active
4224593,315094,65008.0,2020-01-13,Planned
5217095,905052,1028689.0,2021-05-22,Active
3772981,629088,244764.0,2019-04-22,Planned
3029386,312694,117585.0,2022-01-16,Completed
2296900,420077,189696.0,2020-08-31,Completed
1415554,650500,902852.0,2021-05-19,Completed
4656677,214644,75314.0,2018-06-04,Completed
4868538,107046,38835.0,2020-10-27,Completed
6669486,868149,165844.0,2021-09-17,Planned
7786556,506639,49720.0,2024-07-02,Planned
3868587,358191,33545.0,2022-07-20,Active
6293890,953096,918059.0,2022-11-10,Active
7666300,263092,22100.0,2024-03-27,On-Hold
3434706,465913,21876.0,2020-04-16,Active
8753211,995143,688516.0,2020-08-09,Active
5128769,828190,35660.0,2018-02-21,Completed
6427839,984778,192439.0,2022-09-20,Planned
4180613,122494,16636.0,2024-04-29,Completed
3000477,868292,1193043.0,2019-08-18,Active
2310079,706921,,2020-07-30,Completed
6132617,861638,135494.0,2023-06-21,Planned
5051254,284276,916584.0,2022-10-02,Active
6874713,231541,25207.0,2024-06-02,Active
7508207,537161,36732.0,2023-08-25,Active
4197209,449551,24127.0,2020-03-10,Completed
2841376,825482,93363.0,2023-02-10,Completed
5992759,664060,41586.0,2022-09-10,Active
2858226,974257,47704.0,2023-12-27,Active
4641328,876847,85780.0,2019-04-06,Active
9953518,256183,221009.0,2019-05-22,Planned
9611965,858392,47086.0,2022-01-13,Active
4114768,199243,659386.0,2019-12-02,Completed
3421018,705978,19428.0,2020-05-24,Active
7900822,568864,44159.0,2022-12-03,Planned
1183209,872281,15552.0,2018-04-13,Active
4832961,740864,17743.0,2019-12-12,Planned
1305670,128675,50458.0,2022-06-19,Completed
4710813,362026,,2023-02-15,Completed
4942037,312570,10077.0,2022-04-21,Active
2749385,335285,42526.0,2018-03-16,Completed
9157044,721434,43207.0,2021-07-23,Active
7271365,912028,21724.0,2019-12-15,Planned
2889135,525756,16889.0,2023-05-30,Active
9541759,771223,54673.0,2022-01-29,Planned
5180754,740952,33280.0,2020-10-27,Planned
5767326,897267,232288.0,2019-03-08,Active
5275805,832285,146453.0,2022-12-25,Completed
9116717,857264,16412.0,2021-06-06,Active
3926716,778222,34026.0,2023-12-04,Active
9277112,313460,83261.0,2018-03-20,Completed
7870788,502992,158391.0,2023-02-10,Completed
2662143,444724,768213.0,2018-11-28,Completed
9016333,564727,163589.0,2018-06-30,Active
3120563,857149,46672.0,2023-09-11,Active
2529645,179023,42570.0,2019-12-10,Active
9440380,364967,125093.0,2021-06-07,Active
8954622,427592,115721.0,2020-05-28,Active
6623714,153706,25563.0,2019-01-15,Completed
2565829,366742,30780.0,2021-08-13,Planned
7279450,938554,194744.0,2024-06-12,Active
7990037,291889,43460.0,2024-01-04,Completed
8315218,380648,91478.0,2023-11-24,Planned
9930955,201135,143931.0,2018-11-07,Active
8693411,611328,31305.0,2018-10-19,Completed
6297883,426661,171944.0,2020-07-20,Active
5053258,637780,799906.0,2018-02-27,Active
9832859,640756,193382.0,2021-06-14,Active
3408161,910171,36050.0,2024-10-25,Active
2425639,246894,68580.0,2021-12-10,Active
2903428,807441,866469.0,2023-12-16,Planned
6521014,439014,15932.0,2018-04-13,Completed
1363027,878888,13653.0,2021-03-06,On-Hold
3471321,153758,41337.0,2022-06-23,Completed
8296475,167238,750641.0,2018-04-29,Planned
6545616,725438,44135.0,2020-05-30,Active
2603189,541570,158458.0,2023-02-21,Active
8804656,230863,187838.0,2023-11-12,Completed
2633142,869573,33872.0,2020-10-08,Active
2919072,415419,128424.0,2019-02-09,Active
8877605,164967,163753.0,2018-02-16,Active
2834902,576758,91078.0,2023-07-24,Active
6324910,708207,17800.0,2018-05-03,Active
1357324,827886,30994.0,2019-07-09,Completed
7090334,281336,941104.0,2024-03-01,Active
3362857,423159,29655.0,2022-04-05,Active
6375666,158234,133393.0,2018-07-30,On-Hold
3231832,718206,24459.0,2019-06-15,Planned
2411525,982018,25589.0,2023-07-06,Active
4330755,374305,425109.0,2018-08-21,Completed
3332589,299946,169855.0,2020-09-15,Planned
1478798,837526,29361.0,2019-01-01,Completed
6476367,107046,50933.0,2024-06-05,Completed
5781946,404246,49789.0,2020-02-05,Completed
9284896,146605,27876.0,2021-06-08,Planned
6146551,323734,34730.0,2024-08-04,Active
1630695,372205,19421.0,2019-11-10,Completed
9370247,643789,34146.0,2021-06-04,Planned
8259527,128547,32591.0,2019-08-09,Active
5504170,590874,30078.0,2021-11-16,Completed
3019785,298982,1038008.0,2019-06-23,Completed
4180160,106506,,2022-11-11,Completed
4998961,518305,1134486.0,2024-05-22,Planned
3060748,248046,30581.0,2018-02-21,Active
1945240,138784,346269.0,2019-01-10,Completed
5317697,332520,409574.0,2019-03-10,Planned
5519856,872923,880027.0,2018-03-28,Completed
8889822,215211,153218.0,2021-06-25,Active
9907241,428163,20740.0,2020-11-24,Active
3017049,882002,42658.0,2024-06-13,Active
2258824,490758,44843.0,2024-05-29,Planned
1231407,526698,314737.0,2020-09-21,Active
4936406,769165,796008.0,2021-10-28,Planned
2845380,675833,964264.0,2019-03-11,Active
9896284,433208,33376.0,2022-07-20,Active
4370012,842753,29345.0,2018-07-07,Active
4155323,868894,33811.0,2021-12-24,Active
7448569,108469,455459.0,2019-06-15,Completed
6916137,594911,533919.0,2018-06-11,Completed
8517741,539281,116759.0,2024-03-12,Active
4323493,989150,181283.0,2018-12-13,Active
5292043,262326,82508.0,2020-04-28,Planned
2909833,867780,1153084.0,2020-05-20,Planned
1263846,503819,69478.0,2018-07-07,Active
4439389,994877,53125.0,2023-06-05,Active
6606532,707742,31199.0,2020-07-24,Active
9547482,843350,118340.0,2021-04-04,Active
4925486,340860,121983.0,2022-01-12,Active
2263854,267816,937373.0,2023-11-21,Active
7447861,494174,438581.0,2020-05-14,Planned
1281886,290245,70713.0,2021-01-09,Active
7882890,674128,16396.0,2024-10-12,Planned
6057954,891407,18297.0,2018-01-13,Active
7917756,339313,37019.0,2024-02-23,On-Hold
1243067,880483,186348.0,2022-06-28,Completed
9409811,456805,541431.0,2019-03-26,Completed
3009893,959635,131809.0,2022-11-29,Planned
4481758,973464,23221.0,2019-06-07,Completed
8489991,531746,48338.0,2021-09-01,Completed
6718460,130737,1140655.0,2021-01-07,Planned
3404733,870249,199577.0,2021-07-20,Planned
9074476,903596,20245.0,2021-12-13,Active
6379545,205341,47462.0,2023-03-12,Active
9605067,530272,27658.0,2023-04-12,Active
5054006,912861,30491.0,2019-02-26,Completed
9996714,155197,16321.0,2019-09-24,Active
8750735,674920,90766.0,2018-06-15,Planned
7846146,257385,25760.0,2019-01-14,Planned
6009198,790599,48501.0,2021-01-06,Active
9816599,126823,10926.0,2022-06-30,Planned
8299892,809382,45422.0,2018-09-08,Completed
9267410,865244,22796.0,2022-03-30,Planned
4160865,544498,752609.0,2019-02-12,Active
4196274,408361,49897.0,2024-09-20,Completed
7054714,741451,73916.0,2019-10-03,Completed
4868347,419943,13686.0,2021-06-22,Active
1334986,907500,24326.0,2023-04-13,Completed
2961714,378630,47167.0,2018-05-08,Active
3565649,124268,25241.0,2022-07-05,Planned
8149833,989012,122170.0,2019-04-14,Active
8680483,110787,29541.0,2021-01-10,Planned
2785515,680503,148122.0,2022-08-23,Active
1873591,663744,20862.0,2024-06-22,Planned
8738670,407137,169660.0,2023-04-29,Active
4514194,607630,276678.0,2019-08-02,Active
4245003,559579,143285.0,2023-10-20,Active
8746884,936004,470241.0,2021-05-10,Planned
8078050,328446,103839.0,2021-03-14,Planned
3413371,171219,36336.0,2023-11-29,Active
7266107,327352,27413.0,2022-02-13,Active
4498984,304684,169631.0,2019-03-19,Planned
2003831,591669,129017.0,2018-09-24,Completed
3980021,724592,35416.0,2021-01-06,Completed
3264389,707742,764024.0,2023-02-26,Active
5038943,977426,168755.0,2018-12-31,Active
6497854,373839,44603.0,2022-05-20,Planned
9580926,146694,13626.0,2019-02-27,Planned
3924454,229794,182654.0,2018-12-19,Completed
6829942,771881,35772.0,2020-11-04,Completed
3698328,453447,127963.0,2022-05-06,Planned
4685252,261736,32961.0,2018-06-10,Planned
5374102,291623,764566.0,2024-09-14,Completed
8225901,240428,68854.0,2023-06-20,Completed
8660731,256693,184265.0,2020-01-25,Planned
8406229,910428,108291.0,2018-06-11,Active
4546158,824460,175551.0,2021-08-08,Planned
5184124,175545,49428.0,2023-10-27,Active
7362458,806229,105989.0,2024-03-12,Active
3473423,883012,30392.0,2023-05-01,Active
1362845,688195,140141.0,2019-09-27,Active
1416264,249232,28763.0,2018-05-31,Active
8428899,289265,762862.0,2018-12-04,Completed
3374332,272081,18821.0,2024-05-12,Completed
8984187,698142,157396.0,2019-06-05,On-Hold
3908028,554385,16514.0,2018-10-29,Completed
2902080,196423,115203.0,2023-05-21,Completed
2337415,657109,167932.0,2022-10-28,Completed
2912027,460386,135873.0,2019-04-26,Completed
6097142,968169,13979.0,2022-07-05,Completed
1012136,393357,62864.0,2023-10-18,Planned
7897019,850574,715501.0,2020-11-10,Active
2840899,114345,163350.0,2023-03-18,Planned
3054606,221923,125060.0,2019-08-14,Completed
6381696,163994,29969.0,2021-12-09,Completed
6687664,579062,1198767.0,2022-11-26,Active
7595135,852538,35028.0,2022-09-15,Active
5491830,501189,44330.0,2018-02-07,Active
2440571,683321,25428.0,2018-11-16,Planned
6465342,943452,35371.0,2018-08-12,Planned
9772916,215208,67647.0,2020-03-17,Active
6366508,692817,-16998.0,2021-08-17,Completed
7068143,151224,103974.0,2019-04-22,Active
5173713,968970,69212.0,2024-09-05,Active
5292718,504435,42354.0,2024-06-25,Active
3593948,641188,731162.0,2022-04-25,Completed
1760126,121204,39026.0,2022-01-27,Planned
7188435,793519,35339.0,2021-08-25,Active
9359357,851631,104408.0,2020-02-29,Active
1219085,687102,866372.0,2018-04-01,Active
5702299,611727,36927.0,2020-06-01,Active
9790402,427767,419555.0,2019-02-22,Completed
1120322,991256,142262.0,2021-06-05,Active
7733688,954243,40271.0,2019-02-13,Active
8199359,661458,24990.0,2023-03-06,Planned
9218516,674995,80596.0,2019-02-27,Planned
4793594,784166,47166.0,2020-11-19,Active
5343104,551433,955509.0,2023-11-22,Active
9969891,414001,190465.0,2018-02-07,Active
1707208,335030,26045.0,2023-05-29,Completed
1067479,695001,799905.0,2018-04-09,Active
5210285,665041,12726.0,2021-07-04,Planned
9013985,435081,215852.0,2019-04-13,Active
7969130,372205,28361.0,2021-01-05,Completed
9627252,512934,,2020-11-03,Active
2012217,383234,176394.0,2022-12-30,Active
5720285,514527,58764.0,2020-01-29,Planned
5456979,237831,32120.0,2024-07-15,Active
9421788,598830,182350.0,2022-10-13,Active
8643759,129274,38542.0,2024-07-08,Completed
4818569,181464,29871.0,2018-09-21,Completed
2145268,650535,62349.0,2023-10-05,Completed
2193204,312938,14273.0,2019-02-02,Active
7351489,739476,191213.0,2019-11-30,Planned
8822384,130737,48114.0,2018-10-13,Completed
2871541,221515,51365.0,2018-10-20,Active
9352114,278056,28212.0,2021-07-20,Planned
6237956,506425,190667.0,2023-11-10,Active
6986571,248600,28663.0,2024-05-24,Active
2921657,250063,171343.0,2022-10-11,Completed
6641063,586662,174206.0,2024-01-06,On-Hold
5800432,802686,861888.0,2019-11-12,Planned
7330162,123571,42307.0,2018-12-16,Planned
9085512,661688,11549.0,2018-08-17,Planned
4909772,875009,966593.0,2020-10-24,Active
9382121,452882,34989.0,2019-02-24,Active
4412273,232628,16397.0,2021-09-20,Active
6620028,420757,43700.0,2020-12-28,On-Hold
7184215,647576,28742.0,2024-07-29,Active
3381908,783127,42491.0,2022-03-17,Completed
8416411,343779,13753.0,2018-08-17,Planned
5587098,540045,23397.0,2020-04-26,Completed
9777521,791489,58696.0,2021-06-18,Active
6991069,123872,48355.0,2024-01-06,Completed
8946092,931077,49723.0,2024-10-10,Active
4429335,312496,34541.0,2021-02-21,Completed
3942000,190142,10349.0,2023-10-15,Planned
8339343,222576,52071.0,2020-01-02,Planned
4409854,595617,15060.0,2021-09-26,On-Hold
8942042,737392,144479.0,2019-05-20,Completed
9957832,118720,135422.0,2018-08-28,Active
4854564,174170,153041.0,2024-08-11,Active
4240309,781554,38861.0,2020-03-22,Active
5193910,571513,134692.0,2019-12-11,Completed
4948545,350663,47184.0,2018-09-04,Planned
4077999,684616,20055.0,2021-02-02,Active
1555616,914611,112477.0,2021-01-04,Completed
8403988,879691,173239.0,2020-01-20,Active
5507576,970745,18204.0,2022-01-30,Active
1965019,480552,194875.0,2020-02-17,Active
3939493,826273,17355.0,2020-11-18,Completed
5344836,480776,49123.0,2022-09-24,Active
7864224,282366,117392.0,2019-07-11,Active
3574547,884135,110197.0,2019-03-09,Active
3091883,856614,35948.0,2023-01-20,Active
3450638,940784,21429.0,2018-06-29,On-Hold
9642461,557958,38428.0,2021-06-27,Active
7899048,704931,15634.0,2022-03-13,Active
1739013,507769,17176.0,2018-05-07,Planned
2831467,583612,149732.0,2021-10-03,Active
8996060,478261,86823.0,2023-01-30,Active
6514280,704202,17306.0,2023-04-29,Active
3977652,466137,38885.0,2022-01-30,Planned
9522128,455748,24964.0,2024-10-23,Active
8853013,210622,63797.0,2022-10-14,Active
1733294,177687,574714.0,2021-08-27,Completed
7182632,933124,40790.0,2018-10-29,Completed
2063010,550840,39609.0,2021-03-31,Completed
7630705,685546,73910.0,2021-07-29,Completed
9262197,390657,1133870.0,2022-02-25,Completed
2784578,509960,646276.0,2022-08-02,Active
4494389,679684,716829.0,2022-08-10,Active
4411674,212328,16347.0,2021-10-24,Active
4975688,303327,162637.0,2023-04-05,Planned
1733741,167950,187366.0,2018-05-05,Active
7176536,158607,106183.0,2020-03-06,Planned
3071196,186696,29675.0,2022-10-02,Completed
6303997,891053,791133.0,2019-03-24,Active
7038040,870630,31949.0,2022-02-22,Active
4873428,387685,537632.0,2023-09-16,Planned
9240445,690484,522725.0,2023-10-21,Completed
6627110,725801,38329.0,2018-05-21,Active
9837959,523183,147923.0,2023-06-22,Planned
8138369,947468,39339.0,2019-01-24,Active
4408103,436294,350020.0,2019-08-20,Active
2548077,977180,24395.0,2021-01-15,Active
1608904,726651,158056.0,2021-02-13,Completed
4604444,229361,168992.0,2018-11-10,Completed
8026019,258430,117265.0,2023-02-18,Active
5814861,762976,40321.0,2021-02-09,Active
3142086,187141,37938.0,2024-08-24,Active
2978214,499005,190473.0,2023-07-03,Active
5842247,141479,14624.0,2019-10-16,Active
5275754,392441,921418.0,2018-06-17,Completed
6355143,350714,31790.0,2024-06-14,Active
5023974,652642,27404.0,2018-07-25,Active
7629418,346314,161587.0,2023-06-17,Planned
9006626,629125,-38173.0,2019-09-28,Active
9569922,620314,184325.0,2020-02-23,Active
5180415,457880,414079.0,2018-10-19,Active
7710313,871290,275346.0,2021-10-19,Completed
4284223,259783,150671.0,2024-10-18,Completed
8509120,245915,47179.0,2019-12-19,Active
6181115,843392,43520.0,2020-05-27,Active
5741382,522315,160708.0,2018-05-10,Active
4596540,600273,383300.0,2022-12-23,Planned
1349644,360671,362533.0,2024-07-24,Active
5577102,900178,40534.0,2023-05-11,Active
1886588,841544,18655.0,2021-03-20,Active
7828940,989250,804462.0,2024-06-11,Active
9506274,988651,15921.0,2021-05-03,Active
8435186,452454,609143.0,2018-10-03,Active
1049808,659532,60198.0,2020-01-13,Active
1755936,401925,37595.0,2020-01-18,Completed
4069563,875284,195081.0,2023-12-19,Planned
4045470,249034,69269.0,2020-12-29,Active
5642031,139609,11416.0,2018-12-12,Completed
8631126,880142,146671.0,2019-08-09,Active
1934319,485180,34750.0,2019-06-24,Active
3528868,323913,664889.0,2021-02-05,Active
3232878,114506,768750.0,2020-04-27,Planned
5347982,825615,41067.0,2023-01-05,Completed
3580793,345141,120404.0,2023-08-28,Completed
7045866,435255,625469.0,2020-11-30,Active
9599063,460525,96371.0,2019-11-09,Active
8113064,498263,60788.0,2019-05-26,Completed
1186872,994376,43094.0,2021-08-23,Active
6943760,786371,15719.0,2022-01-06,Active
7163683,223185,22477.0,2020-05-20,Active
3603976,927980,32517.0,2020-04-18,Completed
8161848,269347,35476.0,2021-05-07,Planned
6097505,658051,152752.0,2024-06-08,Completed
6033439,750280,1001454.0,2019-07-16,Completed
7086563,737783,34312.0,2020-07-20,Active
4898829,940031,56721.0,2019-09-04,Planned
7414136,500511,325142.0,2019-05-26,Active
6407350,484759,32646.0,2019-08-15,Completed
9708427,949098,39369.0,2021-06-27,Active
3855956,695713,81680.0,2020-12-11,Completed
8948930,256364,119755.0,2020-11-22,Planned
1574547,287938,319575.0,2019-10-21,Completed
7302673,435983,121047.0,2024-07-16,Completed
9735880,202266,111734.0,2021-06-19,Active
4878758,834543,83385.0,2018-08-06,Active
6655795,984207,30696.0,2022-01-12,Completed
8485640,766495,1113260.0,2018-02-06,Completed
6961141,440899,11877.0,2018-04-07,Planned
4099913,291543,48385.0,2020-12-16,Active
6591841,105708,79836.0,2021-03-03,Active
5951766,279654,14528.0,2019-08-21,Active
7561662,898605,1155039.0,2022-03-10,Active
5846177,900683,133866.0,2018-05-13,Active
8391686,799853,27747.0,2021-02-18,Active
7934796,898217,53364.0,2018-09-08,Active
8074036,797384,36578.0,2018-02-09,Active
2514557,115111,46160.0,2018-10-06,Active
9897930,334960,33773.0,2022-09-16,Active
3684942,760816,41922.0,2020-05-02,Completed
4603500,391383,45640.0,2023-05-07,Completed
1327492,488045,113015.0,2018-05-11,Completed
8640352,735237,36129.0,2021-02-11,Planned
9554770,745005,72006.0,2024-03-12,Planned
5581345,320894,540892.0,2022-12-19,Active
8747646,990476,183984.0,2023-01-27,Completed
7104106,401897,116095.0,2022-10-07,Planned
6818463,327677,179237.0,2020-10-24,Active
8341722,149642,10932.0,2018-05-22,Planned
9246877,834664,46690.0,2021-10-01,Active
4579570,370665,21051.0,2018-07-27,Active
9711364,515696,11620.0,2020-10-24,Active
9962784,473878,19284.0,2018-03-31,Completed
5932961,974657,25546.0,2020-05-31,Planned
9340526,433598,90824.0,2021-08-07,Active
5562849,981462,46326.0,2018-02-19,Completed
1944981,732811,26091.0,2018-09-07,Active
2611586,312457,523359.0,2020-12-01,Completed
4811412,850208,589444.0,2024-06-19,Completed
7988536,998489,48263.0,2021-11-02,Active
4281345,844570,30006.0,2019-05-13,Active
7062043,251762,23181.0,2024-10-20,Active
4537301,548182,48934.0,2022-11-15,Planned
7278122,441948,139117.0,2023-09-07,Active
6261717,866606,786508.0,2019-08-06,Completed
7868175,744684,136387.0,2020-12-11,Completed
6530400,387880,721413.0,2023-07-04,Completed
5489606,344173,47249.0,2020-11-04,Active
2280656,387861,990139.0,2019-02-14,Active
1165913,555511,44915.0,2020-10-09,Completed
6768887,775149,70998.0,2019-11-09,Completed
9266687,779238,44115.0,2022-07-27,Active
9214998,130375,339033.0,2018-07-17,Active
1455092,929904,185464.0,2019-10-06,Completed
2034572,176520,38890.0,2019-07-10,Planned
9955662,881082,140776.0,2018-03-09,Active
4999866,151739,26365.0,2023-06-16,Planned
