product_id,product_name,product_category,manufacturing_city,size,color,sku
98767,Product_498,Sports,Bangalore,L,Red,56417998
83226,Product_499,Kitchen,Bangalore,XS,Red,30038036
81200,Product_500,Beauty,Mumbai,L,Blue,27560757
36607,Product_501,Beauty,Hyderabad,M,White,68337305
66857,Product_502,Sports,Delhi,S,Blue,70564181
26431,Product_503,Furniture,Pune,S,Green,85125725
29532,Product_504,Clothing,Delhi,M,White,83481256
39984,Product_505,Furniture,Delhi,L,Red,85779983
62352,Product_506,Kitchen,Bangalore,XS,?,93850817
52574,Product_507,Kitchen,Noida,L,Red,90047642
95129,Product_508,Automotive,Bangalore,L,Blue,25281703
30005,Product_509,Gaming,Hyderabad,M,Yellow,65847894
23984,Product_510,Electronics,Hyderabad,XS,Black,81715208
79890,Product_511,Gaming,Delhi,XL,Black,63242100
59228,Product_512,Books,Delhi,M,Yellow,63777210
66657,Product_513,Office,Hyderabad,XS,Red,86092355
22565,Product_514,Electronics,Delhi,XL,Black,51264464
97309,Product_515,Clothing,Bangalore,L,Black,68139939
34840,Product_516,Books,Pune,L,Black,56296783
31108,Product_517,Clothing,Hyderabad,M,White,58588251
30455,Product_518,Gaming,Hyderabad,XS,Blue,16037887
49167,Product_519,Clothing,Bangalore,L,Yellow,27880589
56694,Product_520,Electronics,Delhi,XS,Yellow,18400615
56700,Product_521,Electronics,Pune,M,White,82204370
59508,Product_522,Automotive,Bangalore,S,White,59831293
26191,Product_523,Electronics,Mumbai,L,White,66656571
95615,Product_524,Office,Hyderabad,XS,Black,16480669
38540,Product_525,Clothing,Delhi,M,Black,13758183
69769,Product_526,Toys,Hyderabad,L,Yellow,93346988
54993,Product_527,Furniture,Hyderabad,S,White,25069262
44547,Product_528,Kitchen,Delhi,L,Blue,27916458
41134,Product_529,Sports,Delhi,XS,White,28893258
56792,Product_530,Kitchen,Bangalore,XS,Green,50827925
30873,Product_531,Automotive,Bangalore,XS,Blue,96517858
73643,Product_532,Furniture,Pune,XL,Black,95483828
65500,Product_533,Clothing,Delhi,L,Red,71919449
28086,Product_534,Electronics,Hyderabad,XS,BLACK,80060216
40710,Product_535,Electronics,Hyderabad,M,Black,61735560
11966,Product_536,Toys,Bangalore,XS,White,54543834
88528,Product_537,Clothing,Hyderabad,XS,Green,47944030
29676,Product_538,Gaming,Noida,L,Green,26655978
55064,Product_539,Electronics,Hyderabad,M,White,54591804
35213,Product_540,Furniture,Chennai,M,Blue,86389251
82019,Product_541,Furniture,Mumbai,S,Black,59597288
81586,Product_542,Clothing,Mumbai,XL,Yellow,12735635
26080,Product_543,Clothing,Mumbai,M,White,15818304
23292,Product_544,Medical,Bangalore,M,Blue,52405146
36655,Product_545,Sports,Bangalore,M,Black,94636846
26154,Product_546,Toys,Delhi,XL,Blue,38187868
76494,Product_547,Electronics,Hyderabad,M,BLACK,57535579
20731,Product_548,Clothing,Pune,XS,Black,16501180
92103,Product_549,Clothing,Delhi,S,Blue,61915748
99194,Product_550,Gaming,Noida,XL,White,20627872
61016,Product_551,Books,Bangalore,M,Yellow,73539870
64445,Product_552,Sports,Hyderabad,M,Green,69703416
19084,Product_553,Beauty,Hyderabad,L,Green,92794286
75452,Product_554,Clothing,Bangalore,M,Black,41188142
86430,Product_555,Toys,Hyderabad,L,Red,95776177
65391,Product_556,Beauty,Delhi,S,Green,28220520
38706,Product_557,Medical,Delhi,XS,Black,94988126
27570,Product_558,Toys,Mumbai,XS,Red,67259790
88653,Product_559,Books,Pune,XXL,Black,91552510
83766,Product_560,Office,Hyderabad,L,Yellow,54161352
85549,Product_561,Electronics,Pune,L,Green,35882845
56274,Product_562,Books,Delhi,S,Black,55965130
48519,Product_563,Clothing,Bangalore,M,Yellow,42314910
23506,Product_564,Electronics,Bangalore,L,White,43815105
91438,Product_565,Sports,Mumbai,L,Black,35062699
67029,Product_566,Furniture,Bangalore,M,White,48996608
50057,Product_567,Kitchen,Delhi,S,White,94689405
61872,Product_568,Clothing,Pune,L,Yellow,31576095
47122,Product_569,Books,Noida,M,Black,77520384
86129,Product_570,Electronics,Pune,XS,Blk,22100192
55176,Product_571,Furniture,Pune,XL,Red,84283465
87534,Product_572,Kitchen,Bangalore,XS,Black,42848900
52754,Product_573,Clothing,Mumbai,S,Yellow,13159648
65339,Product_574,Furniture,Hyderabad,M,Black,53863224
21204,Product_575,Automotive,Bangalore,XL,White,21699172
46700,Product_576,Clothing,Bangalore,XL,Green,20148360
74487,Product_577,Electronics,Chennai,XL,Green,62862631
38929,Product_578,Clothing,Bangalore,?,White,50151212
90230,Product_579,Office,Delhi,L,Yellow,66173671
27950,Product_580,Gaming,Pune,XS,Green,61025213
99468,Product_581,Clothing,Mumbai,M,Black,58856510
72383,Product_582,Electronics,Mumbai,M,Black,51893818
77342,Product_583,Furniture,Pune,M,Blue,89665036
46769,Product_584,Electronics,Delhi,L,White,46315944
32655,Product_585,Sports,Bangalore,L,Black,77904812
95058,Product_586,Furniture,Delhi,L,Red,35130995
88441,Product_587,Books,Pune,XL,Blue,58095764
68867,Product_588,Toys,Delhi,XS,Blue,19569977
52696,Product_589,Gaming,Hyderabad,L,Black,29802800
45708,Product_590,Gaming,Hyderabad,XS,Green,63623596
52705,Product_591,Medical,Bangalore,XS,?,27955928
93340,Product_592,Electronics,Mumbai,S,blu,79169247
16974,Product_593,Clothing,Chennai,S,Blue,65215111
87175,Product_594,Furniture,Pune,M,Black,35931037
50501,Product_595,Beauty,Pune,L,Red,17921671
11331,Product_596,Medical,Bangalore,M,White,79741526
87269,Product_597,Electronics,Bangalore,M,Yellow,17574144
73706,Product_598,Gaming,Mumbai,XL,Green,38438469
51131,Product_599,Medical,Pune,XL,Yellow,28432062
29473,Product_600,Furniture,Pune,XL,White,27270960
72411,Product_601,Clothing,Hyderabad,XS,Green,41033892
94338,Product_602,Electronics,Noida,XS,Black,67612241
41753,Product_603,Clothing,Chennai,XL,Yellow,76707112
37203,Product_604,Books,Hyderabad,XS,White,45868042
85234,Product_605,Kitchen,Hyderabad,M,Yellow,40152946
98832,Product_606,Furniture,Chennai,XS,Red,35408341
33019,Product_607,Kitchen,Pune,L,Red,91893582
48223,Product_608,Office,Pune,S,Yellow,78239643
72551,Product_609,Beauty,Delhi,XS,Red,65763671
42143,Product_610,Office,Delhi,S,White,94929291
25575,Product_611,Sports,Delhi,M,Black,95324356
38415,Product_612,Books,Bangalore,XS,White,86585745
78469,Product_613,Electronics,Chennai,XS,White,70787155
78726,Product_614,Electronics,Hyderabad,S,Blue,20422140
13087,Product_615,Beauty,Hyderabad,XS,White,25147752
22602,Product_616,Clothing,Gurgaon,XL,Black,24155858
42503,Product_617,Toys,Pune,XS,White,11877807
66430,Product_618,Automotive,Bangalore,L,Red,60351805
80031,Product_619,Kitchen,Bangalore,S,Black,95298155
43751,Product_620,Books,Delhi,XS,Red,47494029
84915,Product_621,Office,Pune,M,Green,74417538
56047,Product_622,Kitchen,Bangalore,XS,Red,53766201
24063,Product_623,Electronics,Hyderabad,XL,Green,13936931
19314,Product_624,Medical,Hyderabad,XL,Green,62397145
34979,Product_625,Books,Delhi,L,Black,20942978
66503,Product_626,Toys,Hyderabad,XS,Green,53569363
79299,Product_627,Sports,Noida,S,Black,24713041
53861,Product_628,Office,Hyderabad,M,Blk,21077581
41615,Product_629,Furniture,Mumbai,XL,Yellow,11865537
45289,Product_630,Books,Bangalore,S,Yellow,96684851
54793,Product_631,Sports,Bangalore,M,White,96176797
75205,Product_632,Toys,Bangalore,S,White,93893384
92401,Product_633,Medical,Delhi,S,Yellow,63549910
27812,Product_634,Toys,Bangalore,S,Yellow,64105307
66095,Product_635,Office,Hyderabad,L,Green,72554054
16807,Product_636,Electronics,Bangalore,L,Red,47438067
15656,Product_637,Electronics,Bangalore,?,White,38590199
15381,Product_638,Toys,Hyderabad,XL,Black,57027111
49404,Product_639,Automotive,Bangalore,XS,Blue,24384629
24596,Product_640,Electronics,Noida,S,Blue,48389032
80232,Product_641,Automotive,Noida,S,Blue,68334519
78711,Product_642,Sports,Bangalore,L,Blue,67290028
90532,Product_643,Electronics,Delhi,S,Black,38058312
87597,Product_644,Clothing,Chennai,M,Yellow,82854327
74291,Product_645,Books,Delhi,L,Black,75099191
91807,Product_646,Gaming,Bangalore,M,Red,71793893
68224,Product_647,Clothing,Delhi,XS,blu,40778293
24389,Product_648,Clothing,Hyderabad,S,Black,59312618
79126,Product_649,Automotive,Bangalore,M,Yellow,68944417
41207,Product_650,Electronics,Bangalore,L,White,89514869
64215,Product_651,Electronics,Bangalore,M,Black,28836494
68407,Product_652,Clothing,Delhi,XS,Blue,92899314
69395,Product_653,Electronics,Chennai,XL,Blue,18773911
32859,Product_654,Electronics,Bangalore,M,Blue,82312099
25094,Product_655,Sports,Pune,L,Blue,92745424
39438,Product_656,Beauty,Mumbai,L,White,72064285
71204,Product_657,Clothing,Hyderabad,M,Green,61212775
17465,Product_658,Clothing,Delhi,XL,Yellow,43030411
14491,Product_659,Electronics,Delhi,S,White,13189134
76796,Product_660,Toys,Bangalore,XL,Blue,86781622
48530,Product_661,Sports,Bangalore,L,Green,61084098
72973,Product_662,Kitchen,Pune,L,Green,10929942
73894,Product_663,Electronics,Pune,M,Green,32794227
91478,Product_664,Sports,Delhi,L,Red,55747986
58738,Product_665,Electronics,Delhi,XL,?,43333697
84977,Product_666,Sports,Mumbai,XL,Black,33003056
81055,Product_667,Clothing,Delhi,S,Red,71021850
46322,Product_668,Electronics,Bangalore,S,Blue,58736826
61166,Product_669,Kitchen,Chennai,XL,White,28497888
42373,Product_670,Furniture,Pune,XL,White,30229567
21786,Product_671,Automotive,Delhi,S,Red,91575732
74636,Product_672,Furniture,Mumbai,M,Blue,86985910
17722,Product_673,Gaming,Bangalore,XL,Red,46218064
46545,Product_674,Kitchen,Bangalore,M,Red,89826825
27425,Product_675,Electronics,Delhi,XL,black,46693957
75308,Product_676,Clothing,Chennai,XL,Red,15991944
81311,Product_677,Automotive,Bangalore,S,black,25377674
20235,Product_678,Furniture,Hyderabad,S,Blue,63681505
26986,Product_679,Clothing,Gurgaon,M,Green,45815346
54305,Product_680,Sports,Bangalore,L,Yellow,28015068
88554,Product_681,Beauty,Pune,S,Green,74703067
67629,Product_682,Toys,Hyderabad,L,black,40119236
27885,Product_683,Clothing,Hyderabad,S,Black,77397123
36649,Product_684,Gaming,Delhi,XS,White,72443228
63636,Product_685,Clothing,Bangalore,L,Blue,35093499
89092,Product_686,Clothing,Delhi,XS,blu,55256407
80684,Product_687,Clothing,Hyderabad,XS,Yellow,22079759
58686,Product_688,Furniture,Bangalore,XL,White,42669225
58688,Product_689,Electronics,Hyderabad,XL,Yellow,23437712
16244,Product_690,Office,Delhi,XL,black,39645307
79237,Product_691,Electronics,Hyderabad,S,Black,19734368
47045,Product_692,Toys,Hyderabad,XS,Yellow,10020519
35425,Product_693,Furniture,Bangalore,L,Yellow,78845305
53678,Product_694,Clothing,Pune,XS,Yellow,19491278
74296,Product_695,Electronics,Mumbai,M,Blue,24020050
43548,Product_696,Furniture,Hyderabad,XL,White,82388328
46022,Product_697,Kitchen,Chennai,M,black,12497700
73939,Product_698,Furniture,Bangalore,M,White,87145076
68333,Product_699,Sports,Delhi,XS,Black,46207763
19327,Product_700,Beauty,Gurgaon,M,Black,44587165
47544,Product_701,Office,Bangalore,M,Blue,78838488
33809,Product_702,Kitchen,Delhi,XL,White,30641919
64825,Product_703,Gaming,Bangalore,S,Blue,86532224
43700,Product_704,Clothing,Delhi,L,Blue,37321622
78865,Product_705,Beauty,Bangalore,M,White,71282061
42158,Product_706,Electronics,Delhi,M,White,98504977
79660,Product_707,Medical,Chennai,S,Red,42081236
39662,Product_708,Clothing,Chennai,M,Green,81276444
86307,Product_709,Sports,Bangalore,S,Black,86842156
64155,Product_710,Electronics,Mumbai,XL,Red,27793408
30258,Product_711,Electronics,Delhi,XXL,Yellow,15731428
10425,Product_712,Books,Hyderabad,S,White,73905308
20719,Product_713,Sports,Bangalore,S,White,79614098
44958,Product_714,Toys,Bangalore,M,Blue,68485785
43678,Product_715,Clothing,Mumbai,XL,Blue,72296482
28114,Product_716,Beauty,Noida,S,Yellow,52235225
61453,Product_717,Office,Delhi,L,Yellow,70213566
31311,Product_718,Office,Bangalore,M,Yellow,37065407
81245,Product_719,Sports,Delhi,L,Red,23553121
39846,Product_720,Electronics,Mumbai,XL,Red,51378050
12336,Product_721,Clothing,Delhi,S,Blue,74192832
86214,Product_722,Gaming,Hyderabad,XL,White,36031677
12201,Product_723,Beauty,Pune,M,Blue,43332949
10178,Product_724,Electronics,Pune,M,Blue,34079077
54662,Product_725,Clothing,Pune,M,Black,81921814
98748,Product_726,Books,Bangalore,M,Yellow,13473380
53631,Product_727,Electronics,Bangalore,S,Yellow,44183221
96659,Product_728,Clothing,Pune,M,Red,60432736
30847,Product_729,Furniture,Delhi,L,Yellow,45832851
44893,Product_730,Electronics,Bangalore,XS,Green,46925423
78529,Product_731,Furniture,Hyderabad,S,Green,77534728
66112,Product_732,Electronics,Mumbai,L,Yellow,53073491
20807,Product_733,Office,Pune,M,Yellow,81898801
60534,Product_734,Toys,Mumbai,XS,Green,40043848
31464,Product_735,Books,Delhi,L,White,21874966
13186,Product_736,Electronics,Hyderabad,S,Yellow,58039684
64102,Product_737,Furniture,Pune,XL,White,60291920
29884,Product_738,Automotive,Bangalore,L,BLACK,66863732
66274,Product_739,Electronics,Delhi,XS,White,64381372
58455,Product_740,Automotive,Bangalore,XS,White,26378858
76675,Product_741,Electronics,Delhi,S,Black,48162778
32285,Product_742,Gaming,Delhi,M,Blue,40894822
22654,Product_743,Clothing,Bangalore,L,Green,64513808
67335,Product_744,Beauty,Bangalore,XS,White,70344370
64843,Product_745,Electronics,Hyderabad,L,Yellow,30504412
82447,Product_746,Beauty,Hyderabad,?,Black,62733725
62524,Product_747,Furniture,Delhi,XL,Black,94905400
33228,Product_748,Office,Gurgaon,XL,Green,33818647
77628,Product_749,Books,Mumbai,XS,Green,80384596
52413,Product_750,Furniture,Delhi,M,Black,95328226
60293,Product_751,Books,Gurgaon,S,White,76429251
36295,Product_752,Electronics,Mumbai,M,Yellow,61275858
61242,Product_753,Electronics,Bangalore,S,Black,68450464
84811,Product_754,Clothing,Delhi,XS,Black,43040106
34041,Product_755,Electronics,Chennai,XS,Yellow,84444226
60787,Product_756,Clothing,Delhi,XL,Yellow,41684619
40635,Product_757,Sports,Mumbai,XS,Green,42461548
19564,Product_758,Books,Bangalore,XL,Blue,63807677
58978,Product_759,Furniture,Delhi,XS,Blue,11263736
26961,Product_760,Office,Bangalore,M,Yellow,77645342
90179,Product_761,Clothing,Bangalore,XL,Black,22711857
59751,Product_762,Clothing,Hyderabad,XS,Blue,64608437
73923,Product_763,Electronics,Pune,XS,Blue,49788509
37442,Product_764,Furniture,Pune,M,blu,58351930
48280,Product_765,Sports,Bangalore,L,Red,75456195
32965,Product_766,Gaming,Bangalore,M,Yellow,84781201
66023,Product_767,Electronics,Delhi,XS,Black,14334391
77606,Product_768,Sports,Hyderabad,M,White,30828050
82595,Product_769,Clothing,Hyderabad,XS,Green,43024987
13863,Product_770,Toys,Hyderabad,L,Yellow,95916837
12495,Product_771,Electronics,Pune,L,Green,91372002
73004,Product_772,Sports,Delhi,S,Black,56589672
73098,Product_773,Kitchen,Delhi,M,?,84462401
57158,Product_774,Electronics,Gurgaon,L,Black,91944352
40358,Product_775,Office,Pune,M,Black,79759576
71322,Product_776,Furniture,Bangalore,L,Black,63372870
16172,Product_777,Clothing,Pune,XS,Blue,65026734
15223,Product_778,Sports,Hyderabad,XS,Yellow,15370482
60577,Product_779,Furniture,Hyderabad,XS,Green,97793659
32240,Product_780,Books,Bangalore,L,White,74132345
73616,Product_781,Books,Delhi,M,Black,10316854
40395,Product_782,Gaming,Pune,L,White,39433353
79388,Product_783,Books,Noida,S,Red,51212391
27930,Product_784,Electronics,Pune,S,Yellow,29085512
12015,Product_785,Clothing,Hyderabad,S,Red,98680482
92915,Product_786,Toys,Chennai,S,Red,36945514
20058,Product_787,Kitchen,Mumbai,S,Red,88572098
89183,Product_788,Sports,Bangalore,L,Blue,93167639
28701,Product_789,Sports,Bangalore,L,Green,55018707
30185,Product_790,Electronics,Bangalore,XL,Red,12966506
99453,Product_791,Clothing,Chennai,XS,White,62330601
71627,Product_792,Sports,Delhi,S,White,42111709
91909,Product_793,Toys,Bangalore,S,blu,62228504
39957,Product_794,Clothing,Delhi,XS,White,38729564
73461,Product_795,Electronics,Delhi,M,Yellow,64039581
85985,Product_796,Toys,Hyderabad,XL,Black,35201391
65802,Product_797,Beauty,Noida,S,Black,77409249
29024,Product_798,Kitchen,Hyderabad,XL,Yellow,84147275
47516,Product_799,Electronics,Chennai,M,Black,31097739
52203,Product_800,Sports,Chennai,?,Red,94389770
42222,Product_801,Toys,Mumbai,XL,Green,83886782
90096,Product_802,Furniture,Delhi,S,Red,28005422
36309,Product_803,Sports,Bangalore,S,Red,53689406
77085,Product_804,Office,Delhi,S,Red,40687187
97896,Product_805,Electronics,Hyderabad,S,Green,52823167
19470,Product_806,Beauty,Gurgaon,L,Yellow,87623878
25545,Product_807,Furniture,Chennai,XL,White,97251756
40654,Product_808,Office,Bangalore,?,White,13264727
18356,Product_809,Clothing,Bangalore,XS,Yellow,89966775
88132,Product_810,Books,Pune,M,Blue,31887459
65545,Product_811,Automotive,Bangalore,XS,Red,72541878
86562,Product_812,Clothing,Bangalore,S,White,20591161
39818,Product_813,Clothing,Pune,XS,Blue,18555669
96336,Product_814,Beauty,Bangalore,S,Blue,72020237
92351,Product_815,Office,Bangalore,XS,White,44630745
96130,Product_816,Electronics,Bangalore,L,Black,26124674
10021,Product_817,Electronics,Bangalore,M,White,37354216
90364,Product_818,Clothing,Delhi,M,Green,50076092
69115,Product_819,Furniture,Hyderabad,L,Yellow,24460965
77895,Product_820,Toys,Bangalore,M,Blue,79606173
84773,Product_821,Kitchen,Gurgaon,XS,blu,83026574
65289,Product_822,Clothing,Bangalore,L,White,50302403
38574,Product_823,Books,Hyderabad,XS,?,76822625
48171,Product_824,Books,Pune,M,Blue,28662247
58040,Product_825,Gaming,Pune,M,Red,13903036
15890,Product_826,Furniture,Bangalore,XS,Blue,46163340
22261,Product_827,Electronics,Delhi,S,Blue,45273491
36656,Product_828,Office,Hyderabad,XS,Red,73125232
85527,Product_829,Clothing,Pune,M,Black,17565500
72810,Product_830,Office,Bangalore,M,Blue,23464534
84187,Product_831,Electronics,Chennai,XS,Green,99854727
58276,Product_832,Furniture,Gurgaon,XS,Black,32751511
29296,Product_833,Sports,Gurgaon,XL,Blue,39643255
66625,Product_834,Electronics,Bangalore,XL,Blue,76929330
68741,Product_835,Electronics,Bangalore,M,Black,48227585
11657,Product_836,Electronics,Delhi,?,Blue,84778479
79655,Product_837,Books,Delhi,M,black,24086511
31917,Product_838,Gaming,Bangalore,S,Red,25703958
92238,Product_839,Electronics,Hyderabad,XS,Blue,89459511
85166,Product_840,Electronics,Hyderabad,XL,White,95335695
23269,Product_841,Electronics,Bangalore,S,Red,80807518
11895,Product_842,Electronics,Hyderabad,S,White,12027801
23814,Product_843,Clothing,Bangalore,XS,Red,63157738
84926,Product_844,Electronics,Pune,M,White,77458849
23246,Product_845,Clothing,Hyderabad,M,Red,60449264
19382,Product_846,Beauty,Mumbai,XL,White,53092493
17618,Product_847,Clothing,Chennai,XS,Green,98964505
87896,Product_848,Books,Pune,XS,Red,20170838
17546,Product_849,Automotive,Delhi,L,Yellow,71508775
62840,Product_850,Electronics,Chennai,XL,Yellow,72904721
20722,Product_851,Beauty,Noida,L,Green,12133441
94900,Product_852,Office,Bangalore,S,Green,90850421
36933,Product_853,Sports,Hyderabad,XS,Red,61895355
12051,Product_854,Electronics,Bangalore,XL,Yellow,67093050
49943,Product_855,Clothing,Bangalore,XS,Green,22870599
47674,Product_856,Clothing,Hyderabad,XS,Green,48248525
16819,Product_857,Books,Hyderabad,XS,Black,94370010
80275,Product_858,Medical,Bangalore,XS,White,41146441
68244,Product_859,Clothing,Bangalore,M,Green,83726047
13592,Product_860,Books,Pune,M,Red,42052708
78781,Product_861,Electronics,Bangalore,XS,Black,10885289
54589,Product_862,Furniture,Pune,XS,Yellow,79224446
17638,Product_863,Office,Bangalore,S,Green,91674088
58610,Product_864,Electronics,Hyderabad,XS,Yellow,55254065
33621,Product_865,Electronics,Noida,L,White,61904131
29488,Product_866,Kitchen,Delhi,XS,White,13219222
30030,Product_867,Electronics,Delhi,S,White,82679318
66811,Product_868,Toys,Delhi,XXL,White,52105737
77414,Product_869,Furniture,Mumbai,M,Green,54069804
